"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","departamento","escalafon","antiguedad","educacion","genero","genero_4_TEXT","directivo","academia","razones","politicas","experiencia","reduccion_carga","consultorias_general","oportunidades","informacion","tiempo","tiempo_influencia","compensacion","overhead_influencia","gestion_propuestas","gestion","burocracia","carga_influencia","escalafon_influencia","overhead","overhead_impacto","overhead_calculo","creencia_bonificacio","creencia_tiempo","creencia_overhead","oportunidades_numero","participacion","limite_bonificacion","limite_bonificacion_4_TEXT","ranqueo_1","ranqueo_2","ranqueo_3","ranqueo_4","ranqueo_5","ranqueo_6","aceptable_segundo","aceptable","kw_1","kw_2","kw_3","kw_4","random_number","treatment"
"2025-02-21 09:50:37","2025-02-21 15:52:53","IP Address","181.63.24.110","100","21736","True","2025-02-21 15:52:54","R_7jerZDtO43znMdx","NA","1199","NA","NA","4.6115","-74.0833","gl","EN","Departamento de Psicología","Profesor asociado - Escala 1","17","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Se me ocurren algunas razones que pueden varias según las facultades, campos de especialización, experiencia docente etc: 
1) Carga de trabajo que limita las posibilidades de explorar alternativas de consultorías
2)  Dar prelación a la investigación
3) Desarrollo de campos de conocimiento que no son tradicionalmente demandados o de fácil desarrollo en el contexto de las consultorías","No tengo muy claros cuales son los incentivos que actualmente existen por participar pero pueden ser: 

1) Descarga laboral 
2) Flexibilización de las horas docente obligatorias
3) Mayor número de alianzas con organizaciones del sector público y privado
4) Capacitación para desarrollar y participar en consultorías


","Nunca he realizado consultorías","Soy actualmente director de programa. Sin embargo, y tal como lo señalé en el punto anterior, es una condición que puede promover la participación en consultorías, siempre y cuando se realicen en el marco de lo institucional. Esto es, consultorías  que favorecen el desarrollo de los procesos de la Universidad: enseñanza, investigación, extensión...etc.","NA","No sé / no tengo información suficiente","No sé / Nunca he realizado una consultoría","No sé / no tengo información para responder esta pregunta","Nunca he recibido oportunidades de consultoría con fecha límite de presentación","No sé / no tengo información suficiente","No sé / no tengo información suficiente","Bastante","Poco","Bastante","Mucho","Bastante","No sé / no aplica","No sé / no aplica","No sé / no aplica","0","0","25","1","0","No hay límite máximo","NA","20","20","0","0","60","0","Aceptable","Aceptable","NA","NA","NA","NA","2","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-21 18:12:40","2025-02-21 18:41:12","IP Address","201.221.172.20","100","1711","True","2025-02-21 18:41:12","R_7XijCiMTWH1oDRf","NA","500","NA","NA","4.6351","-74.0704","gl","EN","Departamento de Administración","Profesor asociado - Escala 1","7","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","1. Porque el trámite administrativo dentro de la universidad (VERI y jurídica) es muy tedioso. 2. Porque no hay posibilidades de descarga de docencia. 3. Porque en nuestra área hay muy pocas barreras de entrada, así que cualquiera puede ser consultor y una consultoría a través de la PUJ resulta muy costosa.","Descarga de docencia. Rangos de overhead, según el monto de la consultoría.
","Solamente he realizado consultorías de manera independiente","Excelente.","3","Hay pocas oportunidades","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Insuficientes","Bastante","Algo","Poco","Mucho","Mucho","Algo","Impacto alto","Impacto muy alto","Nada clara","160000","6","35","4","1","No hay límite máximo","NA","30","10","20","0","40","0","NA","NA","Algo inapropiado socialmente","Muy apropiado socialmente","Algo apropiado socialmente","Algo inapropiado socialmente","9","NA"
"2025-02-21 19:29:36","2025-02-21 19:41:03","IP Address","191.156.117.163","100","686","True","2025-02-21 19:41:03","R_3EgRpISRyrIf5KE","NA","699","NA","NA","4.5975","-74.0684","gl","EN","Departamento de Ingeniería Industrial","Sin categorizar","9","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Muchos profesores no nos enteramos de las oportunidades que hay de participar en consultorías.  Posiblemente también falta una mayor motivación, especialmente económica.","- Tener un listado de las fortalezas que tiene cada profesor.  Cuando se tenga una consultoría, hacer una convocatoria para ver cuáles profesores pueden participar.
- Aumentar la asignación económica que se le da al profesor.","He realizado consultorías solamente a través de la PUJ","Creo que es más importante la motivación económica.","10","No hay oportunidades","Regular","No sé / no tengo información para responder esta pregunta","Nunca he recibido oportunidades de consultoría con fecha límite de presentación","Insuficientes","Nada","Bastante","Bastante","Bastante","Poco","Poco","Impacto alto","Impacto alto","Poco clara","200000","4","30","0","NA","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","0","70","0","30","0","0","NA","NA","Algo inapropiado socialmente","Muy apropiado socialmente","Muy apropiado socialmente","Muy apropiado socialmente","10","NA"
"2025-02-20 14:04:57","2025-02-24 09:17:17","IP Address","200.3.152.29","100","328339","True","2025-02-24 09:17:18","R_3jqYSjsVFRe8HZm","NA","398","NA","NA","4.6115","-74.0833","gl","EN","Departamento de Ciencia de la Información","Profesor asociado - Escala 1","6","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","No todas las áreas de la ciencia tienen la misma salida en términos de consultoría, y si bien a universidad se mueve relativamente bien apoyando la atracción de oportunidades de consultoría para ciertas facultades, hay otras facultades que por su misma naturaleza y saber disciplinar, tienen mayores dificultades en acceder a oportunidades de consultoría, y  la unidad de consultorías no es muy eficaz apoyando la búsqueda de oportunidades de consultorías para las unidades que no tienen una tradición en este sentido. Las y los profesores son además de docentes, consejeros, investigadores, invitados a la espacios especiales de trabajo interno, organizadores de eventos, tutores de semilleros.  Existen muchas demandas al tiempo de los profesores. Adicionalmente, el overhead es muy alto, lo que desmotiva a muchas de las organizaciones que quisieran contar con un experto de la Universidad.","Reducir el overhead y articular a los empleados administrativos y de las unidades centrales para que la demanda operativa por diversificar ingresos no recaiga unicamente en las y los profesores.","Solamente he realizado consultorías de manera independiente","Es una opción interesante. Debe asegurarse un equilibrio sano entre las horas que dedica el profesor a las distintas actividades y las bonificaciones a las que puede acceder.","2","No sé / no tengo información suficiente","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye moderadamente","Suficientes","Algo","Mucho","Algo","Algo","Mucho","Poco","No sé / no aplica","Impacto muy alto","Poco clara","0","1000000000","20","0","NA","No hay límite máximo","NA","10","10","25","0","45","10","NA","NA","Algo inapropiado socialmente","Muy inapropiado socialmente","Muy inapropiado socialmente","Ni apropiado ni inapropiado","8","NA"
"2025-02-21 16:35:09","2025-02-24 09:29:10","IP Address","200.3.152.28","100","233641","True","2025-02-24 09:29:11","R_72KFQwEqUWMSYMA","NA","179","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Química","Profesor asociado - Escala 1","22","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","La carga de horas que tienen los profesores no da tiempo para estas actividades
No hay políticas claras sobre la participación de los profesores","Disminución de costos de las consultorías por dineros de administración de la consultoría
Agilidad y facilidad en la participación de los profesores con pagos racionales
","Nunca he realizado consultorías","No veo que la disminución en la carga sea un incentivo para la participación porque los profesores se motivan más cuando ven retribuida su participación con beneficios monetarios","NA","Hay escasas oportunidades","Poco clara","No sé / no tengo información para responder esta pregunta","Influye mucho","Neutral","Mucho","Algo","Algo","Mucho","Algo","Algo","Impacto moderado","Impacto muy alto","Poco clara","150000","8","3","2","3","Por hora de trabajo, el profesor no puede recibir por consultorías más que el pago por hora que le correspondería por hora cátedra.","NA","46","2","25","20","5","2","Neutro","Inaceptable","NA","NA","NA","NA","9","NA"
"2025-02-24 12:28:13","2025-02-24 14:27:47","IP Address","181.52.212.96","100","7174","True","2025-02-24 14:27:48","R_6rCc4WA965gfNCK","NA","434","NA","NA","4.6633","-74.0413","gl","EN","Departamento de Estudios del Lenguaje","Profesor asociado - Escala 1","8","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Porque el funcionamiento actual de unidades separadas hace que haya desconexión entre quienes gestionan convocatorias y los profesores que pueden tener el saber para llevar consultoría adelante. Es un problema de desarticulación interna de la PUJ.","Que las personas que gestionan, negocian o venden consultorías tengan un vínculo directo con las facultades y con los profesores. De ese modo, pueden saber qué capacidades se tienen y pensar en ofertar consultores conociendo mejor cada unidad.","Nunca he realizado consultorías","Si se aclara en la circular de horas mínimas de docencia que esta figura puede existir, considero que es viable. Puede ser más rentable tener profesores un semestre en alguna consultoría que traiga ingresos frescos (y contratar hora cátedra en casos puntuales) que tenerlos dictando los mismos cursos cursos. Como muchos profesores no desean hacer nada adicional sin descargas, es la vía más realista. Hay que diseñar un marco flexible para que eso ocurra y que sea compatible con unos planes de trabajo más flexibles también (y no tan amarrados a cada semestre). Lo que es cierto es que solo con bonificaciones no va a funcionar porque los profesores ya tienen una carga máxima de horas. Podríamos tener unos cuatro centros de consultoría por áreas del saber que inviten a varios profesores para diseñar y ofrecer algunos planes de consultoría orientados a sectores específicos. Así se va analizando qué profesores pueden tener también ese perfil de consultor y lanzar proyectos en los que estén involucrados desde el inicio.","NA","Hay pocas oportunidades","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Suficientes","Algo","Algo","Algo","Mucho","Bastante","Poco","Impacto moderado","Impacto alto","Poco clara","150000","8","15","2","1","No hay límite máximo","NA","30","20","5","5","20","20","NA","NA","Algo inapropiado socialmente","Algo apropiado socialmente","Ni apropiado ni inapropiado","Ni apropiado ni inapropiado","3","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-25 15:00:29","2025-02-25 15:07:02","IP Address","200.3.152.17","100","393","True","2025-02-25 15:07:02","R_5nPWI3omWihlzuq","NA","540","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Relaciones Internacionales","Profesor asistente - Escala 3","5","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","No","Porque no hay un banco de datos de consultorías especializado, como antes","Bases de datos. Incentivos económicos","He realizado consultorías tanto a través de la PUJ como de manera independiente","Siempre y cuando se trata de consultorías que beneficien a la Universidad y no al profesor en particular","2","Hay escasas oportunidades","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye bastante","Neutral","Bastante","Bastante","Algo","Bastante","Mucho","Bastante","Impacto alto","Impacto muy alto","Neutral","100000","10","10","0","NA","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","30","30","20","10","10","0","Aceptable","Neutro","NA","NA","NA","NA","3","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-28 09:49:09","2025-02-28 09:59:25","IP Address","172.226.172.10","100","615","True","2025-02-28 09:59:26","R_7gLVYVcC4e69n9s","NA","385","NA","NA","4.6115","-74.0833","gl","EN","Departamento de Comunicación","Profesor asistente - Escala 3","6","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Porque normalmente las personas que nos dedicamos a la academia no estamos interesadas en trabajar en empresas que sólo piensan en la ganancia y no en aportes a la sociedad.","A los profesores que les interesen las consultorías se les podría ofrecer (de manera clara) un pago adicional acorde con la sobrecarga de trabajo.","Nunca he realizado consultorías","Creo que eso sería un punto importante, pero no suficiente. Creo que para las personas interesadas en consultorías lo económico sería definitivo. Aunque insisto muchas de las personas que optamos por la academia no estamos interesadas en la empresa.","NA","Hay muchas oportunidades","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye bastante","Insuficientes","No sé / no tengo información suficiente","Nada","Nada","Nada","Bastante","Bastante","No sé / no aplica","Impacto muy alto","Nada clara","0","0","0","2","0","No hay límite máximo","NA","10","10","10","10","30","30","Neutro","Neutro","NA","NA","NA","NA","4","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-28 10:04:48","2025-02-28 10:20:48","IP Address","190.145.155.106","100","959","True","2025-02-28 10:20:48","R_6NCm9rAhOsbHsHP","NA","987","NA","NA","4.6115","-74.0833","gl","EN","Departamento de Ortopedia y Traumatología","Profesor instructor - Escala 2","9","Maestría o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Desconocimiento y apoyo","Explotar la experiencia clínica de años de cada especialista en ortopedia que ha conseguido dentro y fuera de la institución","Solamente he realizado consultorías de manera independiente","En Ortopedia la carga docente es poca, casi toda canalizada a traves de HUSI. El mejor estímulo es a mi juicio una compensación económica independiente en cada consultoría.","8","No sé / no tengo información suficiente","Poco clara","No sé / no tengo información para responder esta pregunta","Nunca he recibido oportunidades de consultoría con fecha límite de presentación","No sé / no tengo información suficiente","No sé / no tengo información suficiente","Mucho","Mucho","Mucho","Algo","Mucho","No sé / no aplica","No sé / no aplica","No sé / no aplica","250000","10","10","1","7","No hay límite máximo","NA","15","70","5","5","5","0","Neutro","Neutro","NA","NA","NA","NA","8","NA"
"2025-02-28 11:10:10","2025-02-28 11:19:21","IP Address","186.29.174.202","100","550","True","2025-02-28 11:19:21","R_1LhRO54XTwhcxcR","NA","557","NA","NA","4.6633","-74.0413","gl","EN","Departamento de Relaciones Internacionales","Profesor asociado - Escala 1","18","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","No","Falta de información, tiempo y conexiones.","Realizar planes de trabajo de mayor largo plazo, para poder incluir estas actividades.","Nunca he realizado consultorías","Es buena idea.","NA","Hay pocas oportunidades","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","No sé / no tengo información suficiente","Bastante","Mucho","Algo","Mucho","Mucho","Mucho","Impacto alto","Impacto alto","Clara","200000","20","30","0","NA","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","30","15","30","0","25","0","Neutro","Neutro","NA","NA","NA","NA","1","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-28 10:23:16","2025-02-28 11:24:33","IP Address","190.27.2.14","100","3676","True","2025-02-28 11:24:33","R_3kvytLuptu06vcJ","NA","336","NA","NA","4.6115","-74.0833","gl","EN","Departamento de Sociología","Profesor asociado - Escala 1","15","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","En mi experiencia, considero que en el Departamento y la Facultad no tenemos un equipo de trabajo organizado, con tiempo disponible y experiencia en la elaboración de propuestas de consultoría. Esto limita la posibilidad de responder rápidamente a las convocatorias y por lo general los tiempos son cortos. También hay que considerar que los profesores tienen varias actividades (investigación y docencia) que reducen sus tiempos para estas propuestas, por lo que se requiere esos equipos que puedan apoyar la elaboración y gestión.","Como lo mencionaba en la anterior respuesta, creo que sería muy bueno tener equipos de trabajo a nivel de Facultad o interfacultades para mejorar la capacidad instalada de respuesta a las convocatorias. Un ejemplo interesante puede ser la experiencia que tuve hace un par de años con una consultoría que la Universidad realizó para Comprensiones, nos convocaron/invitaron desde la oficina de educación continua y consultorías de la Universidad a varios profesores de distintas Facultades que trabajamos el tema de envejecimiento y vejez. Nosotros estuvimos a cargo de la parte académica (cada profesor o unidad con la elaboración de un capítulo de libro que luego se publicó) pero toda la gestión fue realizada por el equipo de consultorías de la Universidad. 
En este sentido, creo que la Universidad podría establecer las principales líneas de trabajo para consultorías y conformar equipos académicos que vayan más allá de las Facultades. Creo que hace un tiempo estaban recopilando información para organizar estos temas a nivel general, con el proyecto: ""Levantamiento de capacidades"".","He realizado consultorías tanto a través de la PUJ como de manera independiente","Me parece una buena idea, sin embargo es importante tener en cuenta que tenemos el conocimiento académico pero por lo general no manejamos otros temas relacionados con la gestión de las consultorías. Además de la reducción de carga sería bueno pensar en capacitaciones o en los acompañamientos en gestión que necesitarían los profesores.","10","No sé / no tengo información suficiente","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Neutral","No sé / no tengo información suficiente","Bastante","Bastante","Mucho","Bastante","Algo","No sé / no aplica","No sé / no aplica","No sé / no aplica","70000","4","10","0","NA","Por hora de trabajo, el profesor no puede recibir por consultorías más que el pago por hora que recibiría dictando un curso de Educación Continua.","NA","30","10","10","10","30","10","NA","NA","Muy inapropiado socialmente","Algo apropiado socialmente","Algo apropiado socialmente","Algo apropiado socialmente","5","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-28 11:24:29","2025-02-28 11:43:19","IP Address","200.3.152.45","100","1130","True","2025-02-28 11:43:20","R_1mIbVyOwfmAoqaZ","NA","454","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Economía","Profesor asociado - Escala 1","19","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","No","Es desgastante. Sispendiroso. Y mucha d ELA respondabilidad, no solo técnica, sino administrativa recae sobre el profesor.","Mejores sistemas de información
Que el profesor solo deba enfocarse en la parte técnica y mínimamente la parte administrativa.
Tener un proceso. Orto y eficiente para la presentación. Actualmente es muy Manual
Coordinación entre las unidades de la universidad: jurídica, presupuesto, secretarías de facultad, habrás data, comité de ética  etc  todo esto lo tiene prácticamente que articular el profesor o como mínimo debe participar en todos los pasos. He tenido experiencias en donde gasto más tiempo en la parte administrativa para sacar el proyecto adelante y durante, que en la parte técnica. Eso es absurdo.","He realizado consultorías solamente a través de la PUJ","Funcionaria. Pero nunca llevarlo a carga cero. ¡Son profesores!","3","Hay pocas oportunidades","Regular","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","No sé / no tengo información suficiente","Bastante","Poco","Algo","Mucho","Bastante","Algo","No sé / no aplica","Impacto alto","Nada clara","200000","4","15","4","8","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","65","15","10","5","5","0","NA","NA","Muy inapropiado socialmente","Algo apropiado socialmente","Algo apropiado socialmente","Algo apropiado socialmente","4","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-28 12:05:07","2025-02-28 15:29:14","IP Address","200.3.152.21","100","12247","True","2025-02-28 15:29:15","R_3BlZNQ1DUD6CRhi","NA","20","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Diseño","Profesor asistente - Escala 3","5","Doctorado o equivalente","Masculino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Pienso que hay sobrecarga en los profesores investigadores, a pesar que las consultorías resultan interesantes por la ganancia económica y de experiencia, no se cuenta con el tiempo para realizarla. Debería existir una imagen de profesor consultor o profesor investigador consultor para que se descargue tiempo para esa tarea.
Por otro lado, los profesores que obtuvieron su pensión no están siendo reemplazados, aspecto que impacta en la disminución de capital humano altamente competente para las consultorías.","Podrías existir una imagen de profesor cátedra consultor, que se vincule a los proyectos de consultoría pero que también forme a estudiantes con responsabilidad contractual para dirigir consultorías.","Nunca he realizado consultorías","No debe ser un mecanismo de compensación la reducción de la carga docente, debe ser un medio para la consultoría, sin reducción de horas de clase, no se puede hacer consultoría que requiere una atención permanente.","NA","No sé / no tengo información suficiente","Clara","El tiempo ha sido suficiente aproximadamente la mitad de las veces","Influye mucho","Neutral","Mucho","Algo","Algo","Mucho","Algo","Mucho","Impacto muy alto","Impacto muy alto","Nada clara","270000","18","NA","3","2","Por hora de trabajo, el profesor no puede recibir por consultorías más que el pago por hora que le correspondería por hora cátedra.","NA","75","0","20","5","0","0","NA","NA","Muy inapropiado socialmente","Muy apropiado socialmente","Algo inapropiado socialmente","Ni apropiado ni inapropiado","7","NA"
"2025-02-28 15:08:49","2025-02-28 15:34:18","IP Address","200.3.152.28","100","1528","True","2025-02-28 15:34:19","R_1Oow8rS8Y0v0ffn","NA","262","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Nutrición y Bioquímica","Profesor asistente - Escala 2","34","Maestría o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","No","Porque no reciben muchos incentivos como por fuera en comparación a los que realizan de manera independiente","Reconocimiento con puntos, o económico","Nunca he realizado consultorías","No me corresponde pero puede ser atractivo","NA","No sé / no tengo información suficiente","No sé / Nunca he realizado una consultoría","El tiempo ha sido insuficiente la mayoría de las veces","Influye bastante","No sé / no tengo información suficiente","No sé / no tengo información suficiente","Bastante","Bastante","Mucho","Mucho","Bastante","No sé / no aplica","Impacto muy alto","No sé / no aplica","NA","NA","NA","3","3","No hay límite máximo","NA","20","10","30","15","15","10","Aceptable","Inaceptable","NA","NA","NA","NA","5","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-28 15:41:20","2025-02-28 15:51:43","IP Address","200.3.152.21","100","623","True","2025-02-28 15:51:44","R_7u3feYxh11S6C4N","NA","818","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Medicina Interna","Profesor asistente - Escala 1","20","Maestría o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Desconocimiento de campos de asesorias","Mas tiempo protegido para esto en docentes con vinculación de tiempo parcial","Nunca he realizado consultorías","Pues con tiempo parcial de 2 horas, reducir la carga docente no es una opción, seria pagar mas por el apoyo en consultoria","NA","No sé / no tengo información suficiente","Poco clara","No sé / no tengo información para responder esta pregunta","Nunca he recibido oportunidades de consultoría con fecha límite de presentación","Insuficientes","Bastante","Mucho","Mucho","Mucho","Mucho","Mucho","Impacto bajo","Impacto bajo","Poco clara","800000","10","30","1","0","En un año, el profesor no puede recibir por consultorías, más que el X% de su salario. Por favor escriba el valor de X:","no se","10","10","10","40","20","10","Totalmente aceptable","Totalmente aceptable","NA","NA","NA","NA","10","NA"
"2025-02-20 15:25:52","2025-03-03 21:58:24","IP Address","186.31.184.211","100","973951","True","2025-03-03 21:58:25","R_1rBjHND4K3Rc43b","NA","467","NA","NA","4.6457","-74.0901","gl","EN","Departamento de Ciencias Contables","Profesor asociado - Escala 1","8","Doctorado o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Falta de conocimiento de las oportunidades existentes; falta de tiempo, percepción de alta burocracia en la universidad, la calidad de vida de los profesores en general es más tranquila que cuando se trabaja con una entidad externa, carrera más enfocada en la investigación y la docencia que en el mundo empresarial","Dar a conocer públicamente las oportunidades existentes y tener un área que conforme los equipos de acuerdo a los perfiles. Promover que los profesores lleguen con nuevas propuestas de acuerdo con sus conocimientos y capacidades. Simplificar los procesos de los trámites administrativos y de contratación, reconocer la participación en consultorías como puntaje para el ascenso","He realizado consultorías solamente a través de la PUJ","Considero que sería positivo pues en muchos casos la gente no participa en consultoría pues se siente sobrecargada. Reducir la carga docente sería un buen incentivo para que más gente se interese en participar","1","No sé / no tengo información suficiente","Regular","El tiempo ha sido insuficiente la mayoría de las veces","Influye bastante","Neutral","No sé / no tengo información suficiente","Bastante","Bastante","Mucho","Mucho","Algo","No sé / no aplica","Impacto alto","Neutral","150000","6","15","7","4","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","20","20","20","10","15","15","NA","NA","Ni apropiado ni inapropiado","Ni apropiado ni inapropiado","Ni apropiado ni inapropiado","Algo inapropiado socialmente","1","<p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;"">¿Cuál es el colmo de los Javerianos?<br>
Termina la encuesta y descubre la respuesta.</p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p><p style=""color: black; font-weight: bold; font-style: italic; text-align: right; font-size: 8pt; margin: 0; line-height: 1;""><br></p>"
"2025-02-24 13:23:24","2025-03-04 11:10:43","IP Address","200.3.152.29","100","683238","True","2025-03-04 11:10:43","R_1jK6LwuouaZJXmT","NA","419","NA","NA","4.6313","-74.0344","gl","EN","Departamento de Ciencia de la Información","Profesor asistente - Escala 1","17","Maestría o equivalente","Femenino","NA","Director(a) de unidad académica (departamento, carrera, posgrados, instituto)","Sí","Confluyen muchos factores como: la carga asociada al plan de trabajo de los docentes, los tiempos reducidos para la presentación de propuestas, el tramite administrativo que implica la consolidación del portafolio, entre otros.","Considero que el tema no requiere necesariamente de una política sino de una distribución mas equitativa de las funciones de docencia, administración y servicio que debemos desempeñar los docentes.","He realizado consultorías tanto a través de la PUJ como de manera independiente","Estoy de acuerdo, siempre y cuando la consultoría refleje el trabajo y desempeño del Departamento al cual se encuentra vinculado el (la)docente.","8","No sé / no tengo información suficiente","Poco clara","El tiempo ha sido insuficiente la mayoría de las veces","Influye mucho","Neutral","Bastante","Algo","Poco","Algo","Mucho","Mucho","Impacto alto","Impacto alto","Neutral","0","0","0","3","2","En un año calendario, el profesor no puede recibir por consultorías más que su salario como profesor de planta.","NA","40","10","20","20","5","5","Neutro","Neutro","NA","NA","NA","NA","10","NA"
